TIMESTAMP,TA_F,P_F,PPFD_IN,LE_F_MDS,NEE_VUT_REF,GPP_DT_VUT_REF
20080307,-0.961,11,331.5854167,4.04889,0.520797,0
20080308,1.925,38.8,98.24791667,-0.219801,0.621855,0
20080309,-2.439,1.2,271.3041667,4.08842,0.881319,0
20080310,-8.894,0,310.2875,2.51789,0.634751,0
20080311,-5.804,0,439.2375,6.78876,0.504697,0.101838
20080312,-1.496,1.9,107.0854167,0.224335,1.38257,0.0729906
20080313,-5.982,0,433.7875,6.69711,1.31633,0.327889
20080314,-5.684,0,70.58541667,0.942234,1.13911,0.0166447
20080315,-1.074,0.3,267.2833333,1.96077,0.860211,0
20080316,-2.64,0,190.8166667,2.67474,1.04831,0
20080317,-1.583,0,460.9645833,8.50464,0.739039,0.144412
20080318,-3.189,0,463.0854167,7.23565,0.897955,0.445623
20080319,-0.891,0,205.7979167,2.48818,0.691266,0.262135
20080320,-0.211,0.6,54.08958333,0.915413,0.705242,0.0746966
20080321,-4.789,0,344.4166667,4.42462,0.729029,0.326424
20080322,-5.106,0,495.6083333,6.95364,0.681694,0.248723
20080323,-6.138,0,489,8.93453,0.760687,0.0846317
20080324,-7.538,1.2,460.88125,6.90925,0.612931,0.0288754
20080325,-6.361,0.5,503.5854167,5.19578,0.872169,0
20080326,2.336,10.4,213.3,3.9866,0.516594,0
20080327,0.475,0,405.3875,8.17499,0.866998,0
20080328,-1.051,0,170.8875,2.22578,0.745323,0
20080329,-3.75,0,276.5770833,5.25552,0.711596,0.0147927
20080330,-0.698,0,527.0270833,7.69985,0.762473,0.0770546
20080331,-0.568,0.1,234.8479167,4.38213,0.717609,0.0387702
20080401,4.591,5.5,79.88541667,1.15581,0.744763,0.00440241
20080402,2.169,0.2,541.9125,14.6351,0.48737,0
20080403,2.454,0,511.5645833,11.5467,0.151417,0
20080404,1.946,9,151.5375,1.96991,0.700905,0.0380772
20080405,2.97,14.1,161.2791667,1.73858,0.336787,0.149492
20080406,3.419,0,168.2708333,1.01196,0.0678665,0.257928
20080407,3.278,0,577.3583333,18.9542,0.136992,0.870914
20080408,3.489,0,550.8479167,13.9568,0.104367,1.07193
20080409,5.728,0,490.3291667,12.7486,-0.463504,1.38526
20080410,5.866,0,486.35625,14.0988,-1.11669,1.94881
20080411,4.857,0,486.7770833,14.6941,-1.47525,3.02081
20080412,3.009,7.2,98.55625,0.383814,0.120407,1.85544
20080413,3.438,0,314.4291667,7.98008,-1.83859,3.7172
20080414,3.54,0,569.95625,21.5326,-2.0007,4.10597
20080415,4.711,0,601.30625,20.6269,-1.62141,3.42787
20080416,7.811,0,600.5083333,27.6242,-1.87712,3.30027
20080417,10.844,0,610.4979167,35.3115,-2.4662,3.67874
20080418,11.246,0,579.2291667,36.4861,-2.87755,4.10565
20080419,10.237,0,485.8354167,30.7311,-4.20667,4.58195
20080420,9.255,0,594.1625,31.4641,-5.64899,5.87166
20080421,9.313,0,510.5916667,19.9687,-2.88137,5.11879
20080422,10.583,0,576.6895833,25.5605,-3.70951,5.39663
20080423,7.924,3.3,510.925,13.2934,-2.93843,4.84282
20080424,5.052,2.5,343.19375,10.014,-3.38386,4.48786
20080425,5.274,0,631.4604167,48.9463,-4.52997,6.08638
20080426,6.023,0,672.05625,44.5896,-3.87221,5.99174
20080427,5.689,0.5,187.0395833,7.01406,-1.95029,2.89068
20080428,7.084,5.1,563.4583333,34.668,-4.49392,4.85041
20080429,6.238,57.1,57.35833333,-0.698774,0.748892,0.41336
20080430,3.534,0,513.3645833,32.1753,-3.61894,2.98927
20080501,5.02,0,561.575,41.9095,-3.58709,5.18579
20080502,6.548,0,663.2041667,46.8619,-3.6706,6.57109
20080503,6.302,2.1,350.1666667,20.0383,-2.97761,4.89219
20080504,5.401,7.2,106.1791667,3.60153,-0.0402942,2.36632
20080505,10.352,0,460.1354167,36.3928,-3.52351,6.00257
20080506,13.731,0,615.3916667,60.2694,-3.95343,6.2096
20080507,14.106,0,641.8583333,60.995,-3.28648,6.58195
20080508,12.561,1.7,336.2770833,35.3421,-2.91972,4.79634
20080509,12.179,0,631.8354167,62.7659,-4.08166,7.66797
20080510,8.009,0,224.2520833,2.52606,-3.21651,5.21213
20080511,10.091,0,686.70625,53.5818,-3.81276,8.12174
20080512,10.582,0,690.0166667,61.1594,-3.88211,7.61309
20080513,13.266,0,660.1666667,66.5186,-4.2796,6.69264
20080514,14.102,0,729.3791667,68.765,-3.57061,6.91623
20080515,14.258,0,620.7,59.1808,-3.49396,6.67795
20080516,14.049,0,746.4270833,55.9729,-3.78236,8.33738
20080517,10.941,0.9,223.24375,10.0863,-2.07132,5.64451
20080518,13.439,0,634.2625,67.0082,-3.56313,7.69635
20080519,9.697,2.8,340.5291667,16.3842,-3.44162,6.85595
20080520,11.403,0,558.8958333,53.9658,-4.15815,7.50889
20080521,10.614,0,351.5854167,25.7479,-3.69652,3.00748
20080522,9.091,1.3,262.10625,14.6833,-2.18679,2.26251
20080523,10.726,0.6,492.9020833,42.6775,-4.11994,6.82752
20080524,11.528,0,430.8625,43.3423,-5.29589,8.05345
20080525,15.522,0,729.6375,74.6855,-2.9192,8.21493
20080526,14.781,0.2,383.2645833,42.6496,-2.69723,6.24347
20080527,15.783,0,594.2854167,60.1119,-4.55381,7.57403
20080528,10.563,0,735.7666667,61.1305,-4.19815,8.14481
20080529,13.992,0,610.7895833,78.1354,-4.53373,7.35585
20080530,12.887,0,731.925,76.3664,-4.17276,8.33652
20080531,9.824,18.5,73.40833333,4.30455,2.30134,1.87515
20080601,15.601,5.7,462.2645833,87.8261,-2.75748,6.12427
20080602,14.024,0,369.3479167,88.8143,-2.53493,3.06711
20080603,14.599,4.9,374.8333333,49.5995,-1.21263,1.67506
20080604,11.109,15.2,53.26458333,4.84994,4.09558,0.218345
20080605,14.648,0.3,577.65,134.809,-3.36258,3.17962
20080606,10.842,0.6,149.6354167,27.8905,0.564406,1.80876
20080607,15.499,0,454.4979167,82.2016,-3.6321,4.93823
20080608,22.839,0,606.6604167,101.764,-0.674577,6.31444
20080609,23.298,0,423.4208333,90.0822,-1.46458,6.27043
20080610,20.387,2.9,546.0354167,84.7257,-1.46223,8.48945
20080611,18.633,8.7,536.7020833,107.928,-0.719266,7.54103
20080612,17.108,0,676.58125,118.934,-2.56068,7.00942
20080613,19.446,0,724.7395833,114.349,-1.20851,4.9874
20080614,18.799,0,737.4854167,98.3234,-1.52509,4.69195
20080615,14.715,0.1,332.1770833,42.2001,-2.5012,2.38319
20080616,14.583,0.4,169.3770833,41.2543,-0.741433,0.993023
20080617,14.245,10.4,211.0645833,50.5744,-0.650336,2.76087
20080618,13.931,0.7,208.4520833,40.7952,-1.43273,6.38332
20080619,13.744,0.1,197.4791667,36.9485,-1.75494,8.00514
20080620,14.315,0.5,276.3770833,45.7442,-1.72628,7.86826
20080621,17.462,0,624.8583333,92.2455,-2.61802,10.937
20080622,17.81,0.1,393.9770833,64.0377,-2.3888,9.21299
20080623,18.643,0.1,254.0541667,51.5468,-2.66489,8.60776
20080624,20.005,0,571.8854167,94.9893,-2.27834,10.893
20080625,20.389,0,685.5208333,111.718,-2.40956,11.6789
20080626,18.554,0.1,246.09375,57.3051,-1.11173,8.19535
20080627,19.298,0.3,448.81875,77.1369,-2.34456,8.86569
20080628,14.844,1,105.3541667,15.8069,1.83453,1.90716
20080629,15.794,7.5,116.7041667,15.3364,2.74319,1.42707
20080630,19.445,4.6,289.6416667,50.6313,-0.332419,5.79313
20080701,21.289,0.2,584.5208333,121.831,-1.55774,10.8238
20080702,20.413,0,477.3520833,85.1185,-1.98225,8.98638
20080703,21.324,0,448.4104167,99.5731,-1.60128,7.82274
20080704,19.02,0,740.99375,125.683,-2.28137,10.4008
20080705,19.187,0,706.3916667,112.61,-1.77709,10.3091
20080706,20.537,0,699.44375,106.983,-1.62578,10.8667
20080707,22.812,0,585.7645833,102.186,-1.43149,10.5006
20080708,24.324,0,635.025,115.442,-1.1219,11.5233
20080709,24.269,0,579.7375,111.063,-2.33261,11.2928
20080710,22.426,0,645.9125,126.53,-2.07768,10.9166
20080711,18.68,0,629.2708333,108.331,-4.0497,11.102
20080712,19.523,0,665.9729167,109.491,-2.61093,10.627
20080713,19.945,0,419.2875,69.1226,-0.578388,8.58605
20080714,20.23,0,-9999,52.7449,-0.465012,7.43118
20080715,21.625,0,-9999,92.8664,-1.69703,9.65102
20080716,20.841,0,-9999,113.546,-0.875006,9.49088
20080717,20.336,0,-9999,125.654,-1.23643,9.34188
20080718,19.398,4.6,-9999,70.3012,-1.07264,7.62403
20080719,20.583,1.1,-9999,108.115,-0.877333,11.9586
20080720,20.304,9,-9999,64.9518,-0.730482,10.9432
20080721,20.539,15,-9999,97.0905,-0.297358,11.7533
20080722,20.055,0.1,-9999,91.5433,-2.57658,11.6638
20080723,19.877,0.8,-9999,55.4359,-1.74684,9.45855
20080724,20.426,16.8,-9999,42.7687,0.516345,8.56069
20080725,20.805,5,-9999,76.6806,-0.593842,10.0793
20080726,20.869,0.1,-9999,122.546,-1.01242,11.6594
20080727,20.978,0.1,-9999,90.5146,-2.15718,10.9166
20080728,20.575,0.1,-9999,78.0981,-2.57221,10.1325
20080729,20.41,0.2,-9999,94.8249,-2.14357,10.3589
20080730,20.949,0,-9999,104.999,-2.23136,9.01979
20080731,19.914,0.3,-9999,43.0355,0.394243,6.17243
20080801,18.081,4.9,-9999,12.7946,3.52487,5.31422
20080802,19.391,0,-9999,58.26,-0.946854,10.5773
20080803,18.24,5,-9999,10.6547,5.15694,6.22385
20080804,18.217,9.9,-9999,41.2249,0.457527,13.729
20080805,17.239,0,-9999,83.7211,-3.00094,14.9855
20080806,15.956,1.1,-9999,30.4296,-0.901395,11.9294
20080807,15.549,5.1,-9999,9.44376,3.56776,7.82161
20080808,17.473,11.3,-9999,6.67832,2.89487,8.10184
20080809,19.007,0.1,-9999,65.4979,-1.16041,12.9142
20080810,18.76,0.1,-9999,49.876,-2.27961,10.5377
20080811,18.108,0.1,-9999,46.5089,-0.921731,3.65668
20080812,18.596,0.7,-9999,53.2114,-2.53358,3.03442
20080813,18.824,0,-9999,63.3688,-4.49721,8.11353
20080814,18.585,0.1,-9999,53.2336,-1.57283,8.36052
20080815,19.528,0,586.2166667,85.1584,-3.7922,12.7022
20080816,18.148,0,404.2541667,76.594,-4.00008,11.4382
20080817,18.964,0,417.4583333,79.5556,-3.37255,11.0743
20080818,20.104,0,545.1270833,84.0618,-4.09829,10.8246
20080819,16.258,3.8,221.6791667,86.9242,-0.959346,5.80713
20080820,15.343,0,507.987234,101.791,-3.40057,9.27188
20080821,19.028,0,610.1297872,95.9924,-2.22771,8.97213
20080822,21.082,0,585.5021277,95.5721,-1.1179,8.40763
20080823,20.115,0,522.7717391,86.9282,-1.76508,9.1804
20080824,18.172,0,453.0954545,83.977,-2.16758,9.45349
20080825,16.685,0.712,238.3181818,50.9199,-1.71791,7.60634
20080826,15.333,0,420.0391304,90.3404,-4.41185,10.8899
20080827,19.392,0,557.4319149,92.6861,-1.84682,10.2693
20080828,19.612,0,561.6957447,81.8702,0.713847,10.2306
20080829,17.271,0,290.8886364,53.6434,-1.81683,8.79326
20080830,18.329,2,287.9347826,51.1139,-2.25629,8.35755
20080831,18.739,0.1,462.7804348,108.216,-2.72783,8.81655
20080901,19.747,0,538.6152174,103.172,-1.50262,9.2122
20080902,19.465,0,418.9478261,80.6056,-3.25335,9.45031
20080903,18.588,0,492.4347826,76.6286,-0.322223,9.13118
20080904,19.115,0.1,437.4895833,64.3251,-1.5688,8.29795
20080905,17.948,0,354.2023256,64.5484,-1.41615,8.58771
20080906,20.042,8.5,220.0042553,34.7601,-0.382847,5.8877
20080907,18.089,26.4,226.9586957,55.2715,-0.363614,5.26054
20080908,16,0,385.2361702,74.3575,-2.33434,3.76368
20080909,15.489,4.5,100.7844444,7.2379,1.47519,1.29216
20080910,12.383,0,431.2355556,97.0084,-2.64023,6.46633
20080911,11.802,0,488.4608696,65.0131,-2.56684,8.2567
20080912,11.526,1.2,91.41162791,1.97159,-0.188302,3.70018
20080913,15.65,0.1,182.8217391,20.7421,-1.85939,4.64747
20080914,15.087,2.647,51.80869565,0.564468,3.10597,0.885042
20080915,18.079,0.2,306.1765957,48.9977,-0.895904,2.49341
20080916,13.035,0,397.2288889,65.5373,-2.41889,5.8181
20080917,12.793,0,480.8541667,50.3732,-2.90866,7.15698
20080918,10.705,0,460.6911111,79.182,-1.98361,6.35749
20080919,7.424,0,460.4553191,54.9858,-2.39466,5.81344
20080920,8.964,0,455.5434783,39.743,-2.29208,5.73862
20080921,10.26,0.1,181.4723404,26.1633,-1.08529,3.73259
20080922,8.982,0,457.5041667,46.5579,-1.35342,5.45249
20080923,9.233,0,433.7652174,46.9993,-2.51325,5.76269
20080924,10.746,0,402.4586957,37.2811,-2.21664,6.64014
20080925,12.692,0,356.8413043,44.89,-2.63992,7.26526
20080926,11.865,2,166.9782609,9.69367,-0.954139,5.4609
20080927,16.12,26.2,59.74255319,1.9935,2.03703,2.91059
20080928,16.683,28.4,47.77446809,0.720129,2.36112,2.37491
20080929,15.721,0,256.3304348,36.4486,-1.76896,6.26056
20080930,12.549,0,277.3288889,36.846,-1.91327,6.05784
20081001,11.733,2.1,90.6326087,2.24876,-0.112072,3.63774
20081002,11.228,23.8,93.25744681,3.39395,1.25226,3.00746
20081003,6.206,0.4,141.2148936,8.16568,-0.768126,4.20782
20081004,7.759,0,173.3255319,25.9216,-1.83556,4.94464
20081005,8.528,0.1,227.6914894,28.9795,-1.74023,5.21663
20081006,7.073,0.002,250.0913043,38.1087,-2.05299,4.85203
20081007,9.213,0,312.2222222,50.8414,-1.72763,5.03158
20081008,11.481,0,338.32,44.5483,-1.52515,4.36643
20081009,11.465,0.3,162.6195652,20.2457,-0.779552,2.48983
20081010,12.007,0,291.45,41.4723,-1.52289,2.2375
20081011,10.908,0,340.3288889,50.5971,-1.3363,1.57214
20081012,10.391,0,315.5177778,35.3352,-1.32134,1.44413
20081013,10.071,1.4,166.5363636,23.8641,-1.5033,1.74407
20081014,10.377,0,85.81333333,8.14924,-0.187386,2.5222
20081015,9.455,0,284.3869565,31.8899,-1.89342,4.82695
20081016,8.579,4.8,30.48043478,0.398044,2.69464,0.603001
20081017,7.39,0,319.8521739,46.0892,-0.822039,2.91244
20081018,4.715,0,318.0851064,30.7716,-1.15233,2.69173
20081019,4.394,0,332.5104167,20.4839,-0.238548,2.44128
20081020,5.849,0,326.2291667,17.3718,0.184788,2.13628
20081021,5.203,3,75.66041667,3.63881,1.41582,0.535047
20081022,2.083,4,116.7104167,1.40977,0.618309,0.693414
20081023,1.858,0,303.1208333,16.2056,0.236621,1.32526
20081024,6.057,0,287.1659574,21.7062,-0.680828,1.31693
20081025,7.611,0,152.3295455,6.53077,-1.48237,1.60509
20081026,12.245,28.128,34.64090909,-0.824622,2.34253,0.824205
20081027,7.964,0.1,74.53409091,6.17971,0.945798,2.49278
20081028,10.294,5.6,137.1822222,8.61831,0.680065,2.8719
20081029,4.047,1.1,122.5173913,5.71116,-0.601049,2.67635
20081030,2.788,0,78.66363636,5.73617,-0.795592,2.3351
20081031,3.759,0,238.9644444,13.5353,-0.588122,2.79662
20081101,3.62,0,252.0130435,18.9537,-0.915988,2.27226
20081102,1.176,0,252.8826087,12.8748,-0.222152,2.47073
20081103,2.643,0,115.0466667,3.31603,0.0641834,2.66568
20081104,6.907,0,109.6,6.1997,-0.68627,3.28036
20081105,9.016,0,137.776087,7.4181,-1.39629,4.49623
20081106,10.098,11.4,44.42,0.337882,0.575689,2.9157
20081107,12.108,7.047,70.34666667,2.45037,-0.190333,3.22493
20081108,9.052,1.8,55.39534884,1.41714,0.242884,2.13891
20081109,8.661,12.6,46.62291667,-0.478726,0.891729,1.32363
20081110,4.222,0.815,68.30909091,0.554917,0.144936,1.56621
20081111,1.544,0,134.1869565,4.18205,-0.616506,2.00668
20081112,1.345,0,150.8212766,5.4416,-0.465353,2.20315
20081113,1.64,3.4,157.9288889,3.05838,-0.83363,2.19458
20081114,7.614,7.2,22.25111111,-0.586164,0.968064,0.898104
20081115,10.323,8.8,23.92045455,-0.89817,1.69015,0.993635
20081116,9.359,8,23.29130435,-4.57497,1.59102,0.897641
20081117,1.371,0,126.48,10.8726,-0.648067,1.74825
20081118,-1.745,0,163.9565217,4.59488,0.198714,1.09086
20081119,-4.312,0,190.8106383,4.48117,0.932595,0.394515
20081120,-5.093,0,133.8391304,2.75385,0.851594,0.00603886
20081121,-4.519,0,183.9255319,4.28293,0.876342,0.0264894
20081122,-4.875,0,55.32765957,0.365598,0.584949,0.00928316
20081123,-5.038,0,179.7195652,4.70289,0.202376,0.0101494
20081124,-5.314,0,177.4276596,1.98769,0.575037,0.0209848
20081125,0.192,10.6,27.83777778,-3.66766,0.704078,0.0449734
20081126,2.967,20.6,61.35909091,0.189857,-0.304439,0.318152
20081127,-0.765,0,89.04888889,0.285117,0.00267233,0.927512
20081128,-0.602,3.9,60.85777778,-0.502725,0.0696337,0.852678
20081129,0.172,0,140.7911111,0.173246,-0.347466,1.15398
20081130,-1.644,0,122,2.94572,-0.0590348,0.915674
20081201,0.921,13.601,31.9,-0.826805,0.406162,0.451113
20081202,2.219,0,158.1444444,-0.265814,-0.604421,0.674909
20081203,0.12,0,147.1933333,5.33221,-0.214464,0.51478
20081204,-0.162,0,31.1,-0.942382,0.496624,0.149497
20081205,-3.435,0,148.8577778,4.41139,0.389852,0.177266
20081206,-5.467,0,70.38510638,0.528831,0.481285,0.0365408
20081207,-2.494,0,27.26,-1.78203,0.577813,0.0069709
20081208,-12.643,0,167.94375,1.74476,0.358828,0
20081209,-11.155,0,46.85319149,-0.0248795,0.64985,0
20081210,1.686,9.3,15.90666667,-0.255906,0.834378,0
20081211,-6.172,0,51.16521739,0.170631,0.818966,0
20081212,-2.068,20,22.46086957,0.457895,0.686588,0
20081213,-9.71,0,158.8955556,-1.37781,0.664393,0
20081214,-9.872,0,101.05,0.755115,0.616082,0.0241419
20081215,2.965,16.3,32.08478261,-0.385009,0.878894,0.0551783
20081216,-2.697,0.1,59.43111111,0.225707,0.57554,0.0932983
20081217,-8.587,0,29.64255319,0.0450147,0.769865,0.0725216
20081218,-7.204,0,125.9152174,0.4178,0.599192,0.115985
20081219,-12.997,0,103.1875,0.817413,0.626586,0.103798
20081220,-16.529,0,141.2791667,0.577691,0.660855,0.115997
20081221,-16.422,0.1,54.38333333,-0.912067,0.670972,0.0854757
20081222,-9.909,0.001,86.90444444,0.958312,0.639447,0.106664
20081223,-13.041,0,176.24375,0.289549,0.516707,0.117433
20081224,-5.59,0,34.83777778,-0.227349,0.708055,0.0761767
20081225,-2.511,5.4,103.0454545,0.485034,0.62342,0.113347
20081226,-11.021,0,174.8,0.995566,0.6039,0.115293
20081227,-3.122,13.8,16.90625,-0.416998,0.67127,0.0523895
20081228,1.213,0.4,33.09090909,-0.340533,0.613764,0.0757131
20081229,-0.982,0,148.0568182,1.7914,0.548513,0.117633
20081230,-6.311,0,58.64444444,-1.39526,0.580913,0.0979064
20081231,-13.53,0,102.2791667,-0.19765,0.630485,0.108105
20090101,-15.112,0,161.0854167,3.00281,0.587999,0.0470959
20090102,-9.486,0,160.79375,2.55866,0.551669,0.0439053
20090103,-8.235,0,158.8382979,2.31709,0.533487,0.0459492
20090104,-9.163,0,141.6893617,2.38643,0.501509,0.0437237
20090105,-6.492,0,58.32173913,-0.330634,0.53203,0.0142423
20090106,-6.483,0,158.3304348,2.83132,0.560889,0.0180389
20090107,-10.371,0,22.24375,0.350893,0.454882,0.00191045
20090108,-7.379,0,49.02954545,1.26661,0.455427,0.0143542
20090109,-11.404,0,159.3382979,2.03589,0.47409,0.0565229
20090110,-11.776,0,176.7125,1.63738,0.398827,0.0681955
20090111,-14.638,0,64.05416667,0.953247,0.456232,0.0330056
20090112,-11.978,0,144.4104167,-1.41126,0.424632,0.0367188
20090113,-7.758,0,136.6416667,-1.03665,0.291573,0.036358
20090114,-11.933,0,183.4,1.5159,0.460683,0.0801397
20090115,-19.28,0,176.6416667,0.558361,0.369288,0.0927381
20090116,-20.614,0,181.7270833,-0.604031,0.379197,0.0930848
20090117,-19.729,0,194.3416667,-2.33243,0.372366,0.0931066
20090118,-14.897,0,36.90416667,0.612732,0.412194,0.0152968
20090119,-8.65,0,136.85,-0.272002,0.337741,0.0639393
20090120,-9.544,0,187.0395833,-0.195923,0.416954,0.0823328
20090121,-11.649,0,199.4166667,-0.306806,0.472755,0.0818492
20090122,-7.444,0,109.7361702,0.0889666,0.400695,0.043586
20090123,-12.183,0,105.30625,0.150134,0.378993,0.0398074
20090124,-12.207,0,200.0510638,-1.26379,0.387764,0.0769646
20090125,-16.117,0,212.1875,0.249316,0.400986,0.0718789
20090126,-18.499,0,221.8479167,0.277164,0.403267,0.0696957
20090127,-13.146,0,230.4,2.22643,0.478834,0.0698246
20090128,-13.037,0,49.20416667,0.526075,0.442664,0.0140394
20090129,-7.31,0,185.2978261,2.38714,0.664907,0.0539065
20090130,-7.591,0,180.3217391,2.07506,0.766334,0.0463483
20090131,-8.235,0,160.3673913,2.05341,0.71579,0.0400149
20090201,-12.981,0,103.9958333,0.0324873,0.694242,0.0229459
20090202,-4.512,2.4,151.2765957,0.900094,0.75304,0.0285263
20090203,-7.082,0,60.67777778,-0.230533,0.786397,0.0140448
20090204,-11.279,0,178.8645833,2.39703,0.553884,0.0275512
20090205,-14.229,0,251.6270833,3.87236,0.694012,0.0318435
20090206,-12.778,0,262.0729167,3.75209,0.828732,0.0272434
20090207,-6.994,0,184.6347826,2.06392,0.696301,0.0180471
20090208,-1.541,0.3,105.0772727,0.365013,0.755434,0.0114158
20090209,-11.756,0,276.7957447,4.12046,0.762275,0.013058
20090210,-9.247,0,180.23125,1.67569,0.65747,0.0197877
20090211,-0.32,0,145.5045455,1.17556,0.764041,0.038435
20090212,0.395,16.4,33.66136364,-0.18321,0.84899,0.0386676
20090213,-7.046,0,269.2148936,4.23622,0.749306,0.14303
20090214,-5.676,0,285.18125,3.18385,0.655037,0.142574
20090215,-3.038,0,194.6488889,1.93917,0.774432,0.0541012
20090216,-2.64,0,177.7533333,2.59507,0.673466,0.0143076
20090217,-2.649,0,131.8777778,1.74477,0.683176,0.013129
20090218,-3.53,0,292.076087,4.97765,0.655242,0.0325185
20090219,-3.242,0,45.86511628,-0.525716,0.710459,0.00476579
20090220,-6.526,0.002,182.9488889,-0.0102812,0.560922,0.0321719
20090221,-5.521,0,286.5511628,3.17432,0.519023,0.0855632
20090222,-3.479,0.2,187.7782609,2.19716,0.415871,0.0483958
20090223,-3.462,0,127.9391304,-1.58771,0.487065,0.0112984
20090224,-5.923,0,305.4888889,3.09209,0.53068,0
20090225,-6.421,0.4,313.5333333,7.54712,0.518695,0
20090226,-3.664,0.1,103.8382979,0.0622091,0.498563,0
20090227,1.695,4.5,158.8886364,0.839866,0.501192,0
20090228,-3.578,1.7,253.7840909,5.28997,0.593178,0
20090301,-10.204,0,180.53125,3.03068,0.682889,0
20090302,-8.021,0.053,58.44090909,-0.375121,0.645222,0
20090303,-8.326,0,235.9217391,3.83327,0.699747,0
20090304,-10.535,0,384.2340426,7.37778,0.60418,0
20090305,-5.613,0.1,348.1844444,10.8369,0.6677,0
20090306,-1.181,4.7,42.44042553,0.442227,0.680606,0
20090307,3.15,0,217.4644444,6.53115,0.742534,0
20090308,1.246,5,227.8886364,2.67186,0.665361,0.000633001
20090309,-1.948,0,240.2577778,3.43795,0.893592,0.00197796
20090310,0.372,0,362.8711111,8.51207,0.685574,0.00330285
20090311,1.382,4.4,35.05681818,-1.09295,0.77624,8.48E-05
20090312,-6.544,0,442.5604167,9.44583,0.730974,0
20090313,-8.76,0,449.3041667,7.37308,0.629499,0
20090314,-1.903,0,436.8340426,8.17418,0.768977,0.00420979
20090315,2.475,0,376.8511111,4.97162,0.736318,0.0112652
20090316,-2.148,0,444.2347826,8.29317,0.923835,0.0177463
20090317,-1.291,0,383.9688889,6.69007,0.763745,0.0131375
20090318,1.411,0,195.3108696,2.89231,0.850163,0.00543479
20090319,4.025,0,298.3363636,6.05957,0.861125,0.00802996
20090320,-3.235,0,486.9723404,8.66359,0.854157,0.00874766
